2,4,6,26,27,44
18,20,21,30,34,46
6,15,23,24,34,42
4,8,36,41,45,46
16,17,19,32,35,42
2,6,8,17,25,40
3,4,11,12,28,31
5,19,30,33,36,39
3,17,19,21,27,46
1,3,8,11,22,30
5,16,17,32,45,48
3,7,13,17,32,48
12,15,19,25,26,32
1,9,23,34,37,43
1,3,7,27,34,41
5,12,24,29,38,41
2,5,9,14,44,46
18,19,29,31,35,43
17,25,27,30,32,36
19,33,34,35,40,41
13,14,28,33,34,48
6,10,23,40,46,49
9,14,26,32,33,48
5,6,14,32,44,45
1,4,5,9,27,42
4,13,15,19,30,46
3,30,31,33,34,41
7,9,20,26,32,38
5,17,24,25,28,49
7,18,20,27,42,48
13,32,35,38,40,44
5,11,17,25,34,49
6,11,17,26,27,47
9,12,27,30,36,37
16,18,29,31,41,47
8,13,16,37,39,46
2,11,23,33,43,46
13,21,27,30,38,43
3,7,17,21,32,46
16,18,20,30,32,42
19,20,28,30,31,43
7,24,36,40,46,48
4,7,13,20,27,30
1,16,23,32,35,45
20,21,27,36,37,47
4,12,28,31,45,46
7,18,21,23,32,46
2,6,12,18,38,42
2,3,13,16,22,48
7,10,30,36,38,49
8,13,17,18,27,32
3,5,21,32,43,46
12,17,19,22,42,48
12,13,18,19,36,48
19,29,37,41,45,48
12,17,23,32,44,49
1,9,18,33,36,48
9,17,29,38,39,42
3,4,8,15,30,31
4,25,33,35,40,45
3,5,12,38,41,44
8,19,27,34,36,45
2,20,22,30,33,43
20,30,40,41,43,44
2,6,18,28,32,44
6,9,21,31,40,42
12,26,27,34,41,43
16,21,22,26,35,49
5,12,34,35,37,49
3,5,8,9,37,38
14,22,26,38,42,43
9,19,21,23,31,49
5,12,22,26,29,31
8,14,15,21,48,49
7,15,20,23,40,49
4,7,21,36,39,40
4,11,12,14,27,30
4,6,8,22,23,25
8,18,26,30,39,49
7,15,23,27,30,49
1,10,16,24,39,48
2,5,9,18,34,41
1,12,27,28,41,44
3,5,11,19,29,40
1,9,27,33,37,41
6,19,28,35,38,42
1,3,5,16,20,26
8,13,26,28,34,37
4,9,13,22,24,30
17,31,36,38,45,49
28,32,34,41,45,48
13,24,27,31,46,48
9,13,20,30,34,36
4,7,15,34,37,41
8,34,38,43,46,47
8,13,24,28,32,41
1,3,7,25,33,34
2,3,24,25,43,45
2,9,17,25,30,40
4,7,10,13,39,46
3,8,13,21,32,49
12,17,19,23,24,40
3,6,10,15,42,47
9,15,26,40,43,48
20,21,30,39,41,47
4,22,25,44,46,48
23,30,35,44,46,48
5,7,21,34,38,45
11,16,18,27,42,43
3,15,21,30,34,47
1,15,20,34,36,39
1,16,17,30,44,49
11,12,13,14,39,47
10,23,38,42,44,49
30,32,39,40,42,44
27,38,39,43,44,49
4,20,23,26,32,46
13,18,21,31,38,44
12,14,16,41,45,48
16,39,40,44,48,49
1,12,18,23,47,49
11,12,20,21,39,45
3,9,29,31,44,49
2,3,9,16,27,43
19,20,38,39,44,45
5,15,40,41,45,49
1,14,20,25,27,31
7,20,23,27,38,41
23,32,34,37,42,43
3,28,36,37,43,47
8,15,23,39,40,45
8,9,14,27,40,49
16,18,19,23,32,33
7,13,21,22,33,38
11,20,21,26,39,43
1,2,10,24,29,39
1,8,10,15,40,41
3,5,8,37,38,46
8,12,19,25,27,40
21,26,27,34,40,48
4,13,21,23,37,38
5,12,31,33,39,49
2,21,25,30,35,41
4,14,15,19,23,38
2,8,12,24,34,39
1,19,24,33,44,45
18,25,26,31,34,42
12,28,32,43,47,48
7,13,24,39,41,49
1,5,8,14,38,45
1,14,17,24,41,42
11,14,15,21,30,32
12,14,20,21,39,43
1,15,27,29,35,47
13,26,30,38,43,46
2,3,13,17,23,42
7,21,32,33,38,42
20,30,32,39,41,42
7,18,21,29,36,37
5,22,30,31,37,38
15,16,19,27,31,39
8,20,38,40,42,44
6,13,14,15,20,42
5,13,19,31,40,43
4,5,10,21,24,44
1,8,9,14,37,45
14,19,21,25,34,48
10,16,17,23,36,48
4,7,36,39,47,48
7,21,25,31,42,47
2,7,9,31,44,46
2,12,21,34,41,43
4,8,23,26,30,46
3,5,6,8,14,48
4,9,21,26,48,49
4,13,21,23,30,40
9,17,29,32,41,42
2,6,27,35,41,42
1,3,6,11,27,47
14,15,32,38,40,46
7,8,12,18,23,36
9,12,23,33,41,47
13,17,27,31,40,42
8,21,22,31,33,45
1,23,25,26,33,44
23,28,33,38,47,49
19,24,30,35,37,44
4,13,17,28,44,47
2,8,13,16,26,31
8,10,18,31,41,48
6,14,16,27,30,43
6,27,30,31,34,47
1,8,19,27,32,39
4,8,23,35,40,46
4,5,7,8,16,39
20,21,25,31,43,45
8,13,25,30,43,45
6,9,16,27,46,48
9,21,25,27,40,42
1,3,7,13,39,46
5,6,21,26,42,48
11,24,28,40,46,47
3,20,22,30,44,45
13,31,32,40,45,48
12,16,25,26,28,41
5,21,29,31,45,49
12,16,20,22,26,38
4,15,20,27,41,45
4,27,32,38,40,45
9,20,27,34,38,46
1,3,12,14,17,46
2,3,15,19,44,45
11,14,15,16,28,42
11,15,27,39,43,44
9,14,19,28,37,46
4,14,18,35,36,48
22,28,36,42,46,49
3,14,19,26,35,45
2,16,20,36,45,47
2,8,16,31,34,36
8,20,23,25,36,43
3,5,6,20,29,33
5,15,17,32,41,45
11,21,25,27,28,37
3,12,21,24,37,45
13,23,26,27,30,44
2,3,19,32,36,47
3,8,13,30,37,47
1,2,16,19,20,38
1,4,10,22,27,42
20,21,22,34,36,43
7,16,18,25,32,33
5,25,33,37,39,43
17,21,25,26,33,48
3,8,10,23,31,47
3,10,19,27,32,33
17,25,29,30,34,40
2,3,11,14,27,30
4,31,32,35,37,48
12,16,20,23,36,47
6,15,16,36,39,46
4,5,25,37,39,44
4,12,36,44,45,47
14,19,22,24,35,47
4,5,10,20,23,47
1,7,14,16,32,41
1,6,8,10,14,49
1,2,5,11,17,19
7,15,25,32,44,48
3,4,6,20,31,35
6,14,25,30,31,36
28,29,36,39,45,46
12,13,16,34,44,49
16,19,22,34,37,40
13,14,18,23,24,27
13,23,27,39,41,49
7,12,20,35,36,38
6,11,20,24,38,42
15,23,39,40,44,46
9,11,32,38,39,40
10,12,34,37,39,41
2,10,23,31,39,49
1,3,16,29,31,46
23,26,29,31,33,42
2,3,11,15,34,47
2,3,14,17,25,49
17,23,24,39,45,49
10,13,16,21,26,35
5,11,14,19,27,29
1,11,22,28,30,43
1,20,23,31,34,44
3,17,18,21,23,28
13,15,27,31,43,44
11,15,16,25,31,44
4,5,14,30,32,34
11,28,29,34,38,40
10,23,28,38,43,45
10,15,25,31,33,35
7,10,12,15,23,47
3,4,5,9,14,18
5,20,34,38,39,47
5,6,18,23,28,47
3,17,19,29,37,42
2,16,22,23,36,45
2,5,9,10,22,35
7,13,18,26,27,47
29,32,33,46,47,48
6,12,24,29,34,45
10,13,29,30,37,41
6,20,24,33,42,47
2,9,19,37,39,46
3,6,9,16,30,49
8,18,20,22,39,40
5,14,23,28,34,47
2,3,10,16,27,37
5,9,14,21,25,42
1,2,30,31,34,49
6,10,26,28,37,42
10,16,28,37,42,47
7,18,20,21,32,40
2,13,19,32,38,47
4,10,16,21,33,36
7,14,18,25,32,37
6,22,25,26,37,43
22,26,29,31,36,39
7,20,22,23,44,49
8,12,17,28,38,40
26,34,36,41,46,48
3,6,8,30,40,43
6,7,19,34,36,41
15,23,28,39,45,48
8,12,15,23,38,45
1,7,9,11,37,40
16,22,27,29,36,42
5,20,29,42,45,49
8,12,33,36,40,45
9,12,15,29,32,37
8,29,34,37,39,47
10,12,27,31,37,42
2,23,24,28,31,35
8,19,35,42,43,48
2,8,20,28,39,40
3,17,28,30,47,48
5,12,13,15,30,49
7,17,24,32,34,43
7,14,27,32,46,49
4,15,23,30,35,49
4,20,25,28,35,42
10,11,20,22,31,39
1,21,26,31,32,47
4,9,15,20,37,43
1,5,12,13,16,21
2,27,32,35,41,47
5,6,31,33,44,49
1,2,6,10,16,21
12,16,20,27,43,44
6,15,23,30,34,43
2,6,16,24,34,38
1,5,22,42,47,49
6,20,26,40,42,46
9,12,25,31,36,48
2,19,23,29,46,47
10,26,28,35,38,39
10,13,27,28,31,49
5,31,37,38,43,49
6,16,17,23,34,35
2,3,22,31,34,45
10,11,33,38,39,45
1,4,14,21,22,29
10,11,19,34,45,46
1,4,14,17,31,44
3,20,21,33,35,45
15,16,38,39,41,45
12,13,15,37,41,49
1,4,8,9,47,48
12,17,21,23,38,44
1,4,22,26,37,47
8,20,22,36,47,49
9,20,26,34,44,49
4,6,29,32,33,38
10,30,37,44,47,49
5,9,10,15,21,41
8,21,23,29,30,37
13,15,26,32,34,36
1,13,26,28,29,41
13,15,28,31,35,45
10,15,22,25,32,34
1,6,17,20,33,44
1,6,14,18,25,34
3,8,21,23,33,49
6,22,28,32,42,45
10,14,15,17,23,25
4,8,15,30,41,45
19,20,21,27,34,43
9,10,23,35,42,49
3,11,24,37,38,39
15,20,21,22,26,35
14,27,31,38,45,47
3,5,6,12,14,30
4,21,23,31,43,45
1,2,6,22,36,47
2,9,21,24,35,46
6,16,17,28,45,49
3,22,25,33,39,41
1,3,5,6,24,39
4,12,15,18,19,32
17,18,19,36,41,42
10,11,20,29,43,45
11,12,16,19,26,37
6,12,17,26,38,44
3,15,17,18,24,44
2,8,10,14,18,44
10,13,16,19,25,31
6,28,33,34,36,48
6,11,30,36,37,48
1,3,18,23,24,35
1,2,6,10,14,29
1,3,5,27,30,45
1,10,16,38,44,45
4,5,9,17,30,41
12,29,38,46,48,49
4,22,23,38,42,43
10,17,19,23,25,35
6,11,20,28,33,49
9,26,32,41,48,49
7,12,30,35,44,49
8,15,27,40,45,46
9,16,27,28,32,45
2,17,19,20,26,41
12,24,25,29,39,42
2,3,5,10,26,27
14,32,35,47,48,49
7,9,10,13,15,34
5,24,30,33,37,40
7,9,12,30,41,44
2,12,16,19,36,37
22,26,32,38,45,46
15,21,32,34,36,38
3,12,18,28,31,36
11,22,24,31,32,36
2,25,38,42,45,48
4,23,33,34,36,47
17,20,28,34,40,42
24,28,29,31,36,40
13,20,22,32,39,43
2,9,16,35,41,48
11,14,16,17,19,26
6,12,18,20,30,45
1,26,29,37,40,43
3,4,9,24,46,49
2,5,18,29,35,37
2,14,28,30,38,45
2,5,18,36,37,47
2,8,12,27,37,39
14,16,31,34,36,44
2,10,12,15,18,36
3,14,22,37,46,48
13,23,24,37,46,47
9,12,22,26,29,32
10,22,37,38,41,42
9,11,12,17,33,42
10,29,31,32,38,47
9,15,22,37,40,49
5,21,29,30,36,42
5,20,26,34,37,46
2,5,11,15,31,36
12,16,20,26,43,44
17,23,30,36,48,49
5,9,12,42,48,49
8,14,39,41,42,49
4,7,12,17,24,32
4,7,10,25,35,38
7,24,28,37,48,49
5,14,26,31,38,48
4,11,19,21,23,40
4,10,23,25,39,42
19,27,33,41,43,46
6,8,12,13,18,46
4,7,13,31,36,37
11,14,16,21,32,39
4,19,27,28,32,36
17,26,36,39,44,47
1,10,17,20,33,45
2,12,40,42,45,47
9,18,22,25,42,49
2,3,6,15,39,44
3,5,13,20,27,29
4,7,25,30,42,47
2,11,24,29,42,46
2,19,36,45,46,47
3,4,13,34,35,36
13,20,23,31,44,49
15,19,27,29,42,48
1,2,14,25,41,44
24,37,41,44,45,47
15,16,23,38,41,46
5,14,17,32,40,46
9,19,36,40,42,48
2,3,22,32,33,34
18,20,27,34,39,43
5,26,30,34,41,44
15,16,22,33,34,43
2,8,20,28,41,42
5,14,20,22,40,43
21,26,27,32,42,44
2,10,14,24,31,45
1,19,22,29,35,48
8,11,14,34,41,42
6,9,12,21,27,32
3,8,9,33,39,49
7,14,24,27,29,49
4,9,11,16,17,44
2,20,24,25,35,45
7,32,35,36,47,48
22,23,32,34,36,47
2,8,42,45,47,49
6,10,15,17,28,44
2,34,36,41,43,45
3,12,22,35,40,47
6,16,27,30,34,35
6,14,20,32,37,44
1,9,15,26,47,48
2,6,27,40,41,47
4,14,18,36,39,44
12,17,25,44,45,47
6,7,22,33,36,40
8,20,34,36,41,43
4,20,24,44,46,47
3,11,16,24,36,49
7,22,25,35,40,42
11,18,25,28,34,44
7,9,13,25,27,47
1,5,29,32,37,43
3,5,10,41,43,45
4,10,14,19,22,27
10,14,16,19,23,36
11,21,27,29,39,45
3,12,26,34,37,41
4,5,26,29,30,34
4,16,19,26,35,43
3,8,17,24,27,43
10,30,31,35,43,44
10,11,12,19,41,48
3,16,32,39,46,49
5,9,12,20,25,27
5,10,24,27,30,45
10,29,34,42,46,47
1,18,25,41,47,48
12,16,32,44,47,49
7,14,20,24,28,39
5,24,28,35,38,42
1,6,19,25,33,48
12,19,33,36,40,44
11,12,19,34,36,45
13,19,23,40,45,49
2,10,11,27,33,37
1,13,23,36,37,48
3,5,8,14,27,31
22,23,24,27,30,45
11,14,18,27,30,42
2,5,11,25,32,34
4,8,18,32,38,45
7,10,27,42,43,47
1,4,16,22,32,37
5,6,21,26,33,40
5,7,9,33,41,48
11,15,29,31,34,46
1,17,21,27,40,44
3,13,22,23,24,25
10,15,17,20,31,44
11,15,19,27,40,48
5,10,12,38,40,41
16,21,31,35,42,44
4,20,28,34,42,49
15,17,32,42,43,45
1,12,18,23,42,47
2,3,25,37,39,40
5,12,19,35,37,43
2,3,12,27,31,47
11,33,37,40,45,46
9,21,39,42,45,49
3,13,14,18,29,40
10,15,16,32,33,41
2,11,14,22,25,34
6,8,14,17,32,47
10,23,35,41,43,47
18,19,29,40,43,49
4,6,12,27,28,46
20,27,31,40,42,45
9,11,19,22,24,42
2,10,27,29,31,49
15,20,36,37,46,49
3,6,21,30,36,40
2,20,22,31,37,49
1,24,29,35,40,45
15,18,20,24,31,41
7,14,19,40,43,49
6,24,25,40,41,44
5,6,21,35,38,46
1,10,14,19,38,45
2,9,11,23,27,45
38,43,44,45,46,47
7,12,16,29,37,43
3,10,23,40,43,46
9,13,21,23,36,47
5,6,11,20,25,47
12,21,33,39,47,49
21,26,29,42,44,49
24,25,28,36,37,42
5,9,23,28,29,48
4,32,36,37,40,49
12,23,24,31,45,46
6,13,23,24,31,42
3,6,20,24,36,47
2,14,21,25,32,47
9,19,21,30,38,40
14,16,18,19,34,40
4,17,27,33,34,45
13,41,42,45,46,49
11,15,24,30,31,33
6,9,17,33,43,45
7,9,17,27,31,48
5,7,12,37,39,46
17,30,37,41,43,48
17,25,40,42,45,49
3,5,33,40,45,46
3,9,11,28,29,47
4,9,10,19,26,36
14,25,26,33,36,44
26,30,32,37,41,47
3,19,29,34,38,45
15,17,21,22,43,45
9,23,29,38,39,43
9,11,36,38,46,47
12,13,14,32,41,43
9,13,27,28,38,42
5,10,23,36,40,44
5,12,25,34,35,45
6,9,17,18,20,39
1,2,4,18,28,35
19,20,22,24,38,42
5,7,8,12,23,28
6,20,31,36,38,44
9,17,19,22,29,37
4,20,21,27,42,47
1,27,31,33,35,47
12,19,32,34,39,43
1,12,13,28,32,44
1,16,17,24,31,32
2,11,25,27,40,44
2,8,11,24,30,36
3,12,14,30,33,40
11,16,20,25,46,48
16,17,19,27,30,37
11,18,20,27,39,46
9,15,26,28,33,39
1,31,38,43,45,46
19,20,23,39,40,43
3,5,7,10,30,43
3,6,25,26,42,44
11,17,29,34,37,45
7,8,18,29,34,44
5,9,15,21,42,43
2,19,25,30,41,45
9,11,12,22,37,48
5,6,11,17,29,37
3,10,17,22,24,40
1,14,23,25,30,41
7,18,22,30,36,43
14,19,20,21,24,28
2,3,13,17,23,32
3,15,24,36,42,47
1,3,19,27,30,48
3,8,15,32,46,48
3,5,9,31,40,41
5,17,29,31,33,46
9,23,27,31,35,48
8,21,25,35,40,41
5,10,13,19,22,47
1,11,22,27,33,49
6,8,13,24,34,46
15,26,29,41,46,48
6,33,39,41,42,44
1,11,15,33,36,49
16,19,29,35,36,38
12,14,16,23,24,45
14,22,27,32,40,47
5,19,26,29,40,42
5,13,15,28,31,34
1,7,18,23,29,43
7,9,22,23,37,42
7,8,18,23,47,48
8,9,21,34,42,43
4,22,25,27,39,45
7,15,34,38,43,45
4,22,24,32,42,43
10,24,25,30,40,48
10,19,27,29,33,36
2,6,12,17,39,47
2,11,16,18,21,33
19,20,22,28,40,42
1,18,27,28,43,47
9,25,42,43,46,47
14,17,22,32,36,49
18,21,25,34,36,45
9,10,22,38,43,44
4,12,21,26,43,46
18,21,25,26,32,48
12,15,29,30,45,47
4,8,14,26,29,43
2,5,13,18,29,42
3,13,17,26,33,35
1,20,27,42,46,48
4,15,21,31,41,49
2,8,12,18,24,35
2,7,21,33,39,46
1,21,29,42,45,47
2,3,6,7,18,36
10,13,31,43,47,48
2,3,4,18,28,43
18,30,31,32,43,44
1,8,18,31,34,37
10,17,19,20,25,35
14,27,34,38,44,45
3,6,9,10,13,20
25,26,34,36,43,46
8,9,15,22,26,39
4,19,20,35,41,46
8,12,15,23,28,39
1,7,13,30,34,36
13,17,18,28,37,44
7,9,22,35,40,47
1,7,8,33,40,44
3,27,31,34,35,40
2,4,6,11,37,47
11,17,22,26,43,48
1,5,14,15,20,43
7,14,20,30,35,36
1,2,6,24,40,47
16,29,34,40,46,48
4,15,21,29,30,35
7,28,38,39,44,48
4,7,16,36,39,40
3,11,13,28,40,47
7,18,20,26,28,31
4,6,16,38,44,45
12,14,20,23,43,47
2,17,24,26,35,47
3,11,12,17,29,41
2,4,9,31,36,40
17,26,30,34,43,48
1,18,26,34,42,48
3,8,29,40,43,44
1,11,14,18,20,38
3,5,24,26,33,46
15,27,35,38,44,46
19,35,36,39,44,48
18,20,27,32,34,36
7,22,35,36,41,49
3,8,12,36,40,47
1,6,25,31,33,43
15,23,38,39,44,49
1,10,30,37,44,49
9,33,36,40,46,47
1,4,14,20,41,44
13,15,24,34,42,47
4,8,9,26,34,43
12,28,31,34,36,42
2,6,8,15,24,44
7,8,12,37,46,48
1,2,9,15,20,38
2,12,19,38,43,48
3,4,15,18,34,47
20,29,38,39,42,46
5,10,34,35,36,45
12,15,18,23,24,46
2,10,20,25,44,48
8,22,41,43,48,49
25,27,28,36,37,40
10,21,23,28,31,39
1,5,7,10,26,49
19,27,29,30,40,45
3,10,16,36,39,46
9,26,28,30,37,41
2,4,8,15,22,49
1,5,13,22,28,43
9,11,27,33,40,42
4,14,24,27,30,40
2,16,21,22,28,47
13,16,18,27,43,45
11,28,33,37,40,46
14,20,22,41,43,49
4,7,13,25,37,45
2,7,21,43,44,46
2,11,20,29,30,48
6,7,10,11,14,47
2,8,10,14,31,39
3,4,8,12,24,28
2,8,12,15,28,49
6,16,23,31,34,39
4,14,39,42,46,48
3,19,29,34,35,36
2,24,33,34,36,37
5,16,17,31,38,45
1,14,16,18,38,49
12,13,16,20,24,26
12,21,23,26,34,47
6,18,23,24,28,46
2,14,23,36,46,47
10,14,20,28,32,40
7,11,24,29,32,36
5,6,14,29,33,47
5,6,13,22,29,46
4,8,11,21,27,48
2,8,19,31,43,48
12,13,30,31,44,49
6,7,16,25,40,48
20,24,26,27,33,41
21,29,32,38,40,42
7,10,15,19,24,29
7,9,11,26,35,48
1,2,12,30,37,43
1,3,4,11,34,40
1,14,26,30,33,38
5,8,13,37,40,43
7,19,21,30,36,44
10,11,26,34,40,44
26,29,35,45,48,49
1,17,19,22,36,44
12,14,15,27,28,39
2,5,32,34,38,49
5,13,21,30,37,46
1,2,12,16,28,41
5,9,26,28,32,41
15,17,25,36,38,45
4,6,11,25,30,44
18,22,26,29,35,37
9,14,17,32,39,49
1,6,29,34,41,46
1,5,29,43,44,48
7,9,33,35,45,47
15,23,24,28,30,41
8,23,29,34,40,47
3,11,12,25,32,38
3,24,27,29,32,45
2,6,17,34,46,48
1,5,18,19,24,28
5,17,22,34,40,47
6,8,19,27,45,46
8,20,22,24,33,44
16,18,21,22,32,33
7,15,29,33,40,45
2,20,30,43,44,47
5,24,31,37,38,47
4,6,7,18,46,47
5,7,18,30,37,46
1,25,32,33,34,35
15,21,31,36,44,49
8,10,15,16,31,46
5,7,9,25,28,48
8,18,21,26,42,48
4,12,40,43,48,49
6,9,14,29,34,45
3,17,20,30,32,35
6,7,19,29,43,47
5,12,31,35,37,46
4,20,28,33,43,48
5,13,15,20,24,42
7,32,37,38,44,45
11,17,29,39,41,48
3,7,16,26,38,47
6,12,15,25,31,47
6,16,20,29,33,45
14,18,22,23,31,45
18,19,29,33,40,47
17,20,23,30,40,47
3,9,24,37,46,49
7,8,21,22,27,29
1,11,29,30,42,44
12,22,25,34,39,40
10,14,15,27,41,47
7,9,19,20,25,44
5,8,12,14,25,37
4,15,26,37,41,45
4,6,9,13,46,48
4,8,13,21,29,35
14,21,26,33,35,46
4,13,33,36,41,47
2,7,15,36,37,49
11,22,26,35,41,46
4,6,12,18,41,48
6,13,23,26,33,34
4,16,27,31,37,38
5,7,10,13,27,29
5,6,13,16,27,30
11,15,17,19,32,39
12,16,20,29,36,47
2,6,19,27,35,47
7,14,20,23,38,46
3,6,37,38,45,47
13,15,16,18,26,33
11,27,41,45,46,49
1,15,24,34,40,48
12,21,26,37,43,49
6,11,13,30,31,37
1,6,23,35,36,39
3,5,11,34,38,47
7,8,16,37,43,44
1,11,17,41,42,45
3,28,29,32,37,45
3,11,18,34,37,41
6,9,21,25,27,32
1,10,14,16,25,39
10,25,26,38,46,49
11,17,26,31,40,44
8,13,16,19,33,49
8,9,22,29,37,49
8,18,29,31,41,43
5,6,13,34,35,43
2,23,28,43,47,49
3,4,41,44,45,48
18,27,33,34,44,47
9,10,13,23,28,29
2,16,25,34,37,48
3,5,7,25,40,47
13,17,26,27,29,45
3,11,27,31,33,35
7,21,31,38,42,48
2,13,14,24,29,42
5,7,10,30,34,35
5,14,17,25,34,44
4,18,20,31,39,48
5,12,21,28,30,45
5,9,17,31,37,44
13,14,17,20,39,40
9,13,24,36,44,45
2,6,13,20,42,48
13,16,18,21,32,33
1,7,12,24,44,49
2,12,25,40,41,47
1,7,26,40,43,45
3,8,17,20,26,47
3,14,20,23,25,45
1,20,23,36,38,49
8,22,37,38,45,47
3,14,26,27,35,44
4,10,14,19,21,28
1,5,12,17,31,44
21,22,26,27,40,47
4,5,26,33,38,44
1,9,25,27,37,40
3,15,17,26,27,46
1,2,7,16,43,44
12,17,25,26,43,44
2,17,35,41,46,48
9,27,32,38,39,49
2,23,25,33,34,41
9,13,21,25,38,41
5,15,19,24,26,46
7,19,31,43,45,49
2,3,17,18,19,46
3,17,22,25,40,46
1,10,18,20,30,40
20,33,36,45,46,47
9,12,14,19,31,43
11,13,18,20,24,29
12,24,32,36,39,47
4,6,15,22,23,27
16,30,36,39,45,47
8,21,24,26,34,38
5,13,16,20,28,31
4,7,24,39,43,44
1,10,26,29,40,45
21,24,30,32,40,41
5,16,24,26,46,48
1,11,12,15,32,46
14,35,37,44,46,48
24,29,30,31,34,46
1,4,20,21,26,43
12,13,17,26,43,45
7,23,24,27,41,42
4,10,28,29,30,46
4,22,30,39,46,47
1,33,40,41,45,48
4,6,15,22,27,40
1,7,8,10,18,36
2,21,31,32,41,49
1,11,14,20,31,40
2,7,26,35,39,43
4,26,30,31,48,49
7,19,32,35,36,43
10,18,23,26,41,43
19,21,24,25,45,46
6,13,17,19,24,29
4,8,25,29,36,37
3,21,31,40,43,49
6,7,9,11,30,43
3,12,23,30,36,37
4,16,18,28,30,38
13,29,31,36,37,42
3,4,13,21,27,29
28,30,31,37,39,46
9,16,22,23,33,45
17,19,23,24,28,38
1,2,21,30,31,38
2,4,5,44,46,47
10,26,37,40,42,47
7,10,21,29,32,43
1,3,15,16,22,39
7,11,15,39,42,48
13,30,32,33,42,46
15,17,20,21,44,47
10,12,14,27,34,36
4,9,14,27,35,48
20,26,29,31,40,49
16,23,33,35,43,49
6,15,22,30,31,48
1,3,11,40,42,48
2,3,13,14,31,36
1,8,13,24,27,43
29,30,33,34,37,46
18,26,29,39,43,45
10,18,19,37,43,48
1,6,16,34,37,41
2,9,19,33,35,45
4,6,7,17,31,36
13,24,30,41,43,47
28,30,38,44,45,48
15,17,19,20,35,38
12,15,30,38,47,48
4,23,26,35,36,40
16,24,26,30,39,42
5,11,25,28,35,49
2,9,40,43,47,48
1,17,32,35,38,48
3,18,27,32,37,40
11,17,35,38,43,47
4,13,16,32,35,37
6,11,21,37,40,46
10,16,17,34,40,47
1,2,30,36,42,43
3,15,18,19,32,48
1,13,21,34,36,42
1,8,27,33,34,42
2,5,18,21,34,43
8,10,33,41,42,45
8,9,13,17,34,44
4,24,26,37,41,43
2,6,7,13,31,36
11,17,26,31,46,48
10,15,21,23,28,37
5,12,16,26,37,43
4,5,17,18,34,38
12,16,27,35,39,41
5,8,10,32,48,49
4,12,22,37,43,49
3,16,19,22,23,25
6,12,20,21,24,43
4,10,11,18,23,34
6,7,8,30,34,43
8,10,18,19,25,41
2,9,12,30,35,46
1,14,32,33,37,40
2,19,27,32,41,43
7,10,24,27,30,47
4,12,24,25,38,41
7,8,24,28,29,40
7,10,11,47,48,49
11,12,23,29,30,40
2,11,16,31,33,41
8,9,12,20,45,48
18,19,23,29,33,45
9,14,17,22,26,46
10,11,18,21,32,42
12,19,23,24,29,44
6,26,28,30,33,34
9,10,16,18,20,49
5,11,20,23,27,28
2,5,6,12,19,36
1,21,23,27,40,45
10,12,16,21,29,48
6,12,17,28,37,46
3,14,25,29,33,42
11,16,18,19,21,23
3,8,20,22,38,49
3,4,11,28,30,45
7,10,13,33,39,42
5,6,7,36,38,46
9,10,13,30,33,39
2,10,11,17,26,44
19,42,43,44,46,47
2,18,22,38,39,44
5,7,23,25,31,49
3,8,10,23,26,28
1,7,8,14,32,33
14,22,23,32,43,49
2,7,22,27,45,48
12,22,25,30,33,38
8,19,22,30,34,47
10,16,21,29,38,45
4,5,6,10,23,35
6,22,28,36,41,48
4,10,16,22,39,42
10,17,21,40,44,45
4,7,24,27,28,41
4,14,17,23,26,38
3,22,25,32,36,41
2,32,39,42,45,46
1,18,30,33,36,47
8,12,22,37,42,46
2,3,16,37,45,49
6,8,26,33,35,42
2,6,18,25,30,32
4,7,13,33,40,47
15,17,24,26,34,35
15,20,32,39,40,47
4,11,21,27,38,41
9,14,19,23,43,45
1,12,15,16,21,35
5,13,15,17,24,27
11,15,23,34,35,36
1,20,31,32,45,46
11,19,33,35,39,40
3,21,25,26,31,40
5,11,20,30,37,43
4,14,19,25,26,49
9,13,14,40,43,49
4,30,39,42,45,46
7,30,36,39,42,49
1,14,24,30,35,45
11,14,36,40,43,45
1,6,8,11,23,46
4,6,10,17,33,49
15,21,31,35,41,46
5,18,22,28,29,32
16,19,21,25,35,45
2,8,12,19,23,41
6,18,23,37,40,45
4,19,24,31,35,43
4,13,18,19,42,43
4,9,25,27,31,33
16,17,18,23,28,33
6,7,10,29,42,44
10,13,31,33,34,35
6,21,33,42,43,46
5,20,28,30,41,42
12,35,36,43,44,45
11,29,35,36,44,48
3,8,9,20,22,35
3,5,10,21,30,37
7,14,20,21,42,45
9,19,22,33,37,46
2,12,14,41,42,43
2,16,17,29,39,41
19,29,33,40,46,48
5,21,29,30,36,45
12,13,15,32,40,43
17,20,24,28,31,41
8,26,31,35,36,47
7,9,13,23,26,47
9,15,22,33,38,48
7,28,35,40,42,48
11,15,18,33,42,49
12,13,19,20,21,29
2,7,15,23,25,45
1,6,31,37,44,45
8,12,17,23,36,38
17,23,24,33,35,41
1,14,23,35,47,49
4,6,8,12,34,38
10,19,20,35,36,38
1,6,8,10,15,20
11,14,15,29,31,47
2,3,9,21,26,29
3,7,16,18,29,49
21,22,23,24,48,49
1,25,35,36,37,44
4,29,35,40,43,45
1,17,24,29,34,46
6,28,30,31,34,48
3,17,36,44,45,48
2,10,11,16,42,43
9,19,20,24,36,48
15,18,22,31,43,49
1,15,18,19,29,37
9,15,18,34,35,45
